,time,x,y,goalx,goaly,yaw,steer,throttle
105,0.0,-8.28297780686072,7.393898100939083,-9.3,7.8,-2.7035708635258087,-0.8204346732630032,0.7
106,0.0,-8.300558324819963,7.395869588197855,-9.3,7.8,-2.706522399235136,-0.8200250753525338,0.7
107,0.0,-8.371952318095344,7.397746074101839,-9.3,7.8,-2.715961309404574,-0.837701656150889,0.7
108,0.0,-8.421678175685667,7.399092727278213,-17.365,6.146,-2.721539290510802,-0.00033250638103204944,0.0
109,0.0,-8.483976713932622,7.39698643776992,-17.365,6.146,-2.7317572040850235,-0.2670818226569641,0.0
110,0.0,-8.55371589713666,7.403243408596468,-17.365,6.146,-2.7404079412240723,-0.25651870065992677,0.0
111,0.0,-8.621436994856419,7.40719063947217,-17.365,6.146,-2.7447892871646196,-0.2522457902991826,0.0
112,0.0,-8.701135878898866,7.423567653715462,-17.365,6.146,-2.746458005572626,-0.24822978158487474,0.0
113,0.0,-8.754627719019167,7.438343647455757,-17.365,6.146,-2.7462223640704577,-0.24589567243250615,0.0
114,0.0,-8.800608728258672,7.453676974112905,-17.365,6.146,-2.7451921753058754,-0.24459602841832448,0.0
115,0.0,-8.84386582140911,7.475251166462459,-17.365,6.146,-2.743540988421867,-0.24281441031866013,0.0
116,0.0,-8.888750295325988,7.493040140219335,-17.365,6.146,-2.7413832762785506,-0.24238257080363404,0.0
117,0.0,-8.949010542052688,7.485382787834184,-17.365,6.146,-2.7389442124205416,-0.24570885719906194,0.0
118,0.0,-9.005629528061075,7.474700047076665,-17.365,6.146,-2.736436058573974,-0.24814971948357903,0.0
119,0.0,-9.072648511620166,7.462320548035847,-17.365,6.146,-2.7333426955569102,-0.2512178994237547,0.0
120,0.0,-9.091120943149361,7.469543257658702,-17.365,6.146,-2.731723952657019,-0.25132939628979933,0.0
121,0.0,-9.103273852255223,7.4659862619371795,-17.365,6.146,-2.7301148984229155,-0.2533494383261303,0.0
122,0.0,-9.106363074725774,7.46681977948307,-17.365,6.146,-2.7299911429945545,-0.25302087141398477,0.0
123,0.0,-9.11573534492692,7.488574928695242,-17.365,6.146,-2.7299911429945545,-0.24943382015498744,0.0
124,0.0,-9.143806883789848,7.4912365995571015,-17.365,6.146,-2.7299911429945545,-0.24931377654172268,0.0
125,0.0,-9.154348007451961,7.496385459403875,-17.365,6.146,-2.7299911429945545,-0.24802707561079856,0.0
126,0.0,-9.160213866916788,7.494421075207675,-17.365,6.146,-2.7299911429945545,-0.2487712614364907,0.0
127,0.0,-9.17672448660164,7.508521978232173,-17.365,6.146,-2.7299911429945545,-0.24639835615486527,0.0
128,0.0,-9.195188088546372,7.521883709682015,-17.365,6.146,-2.7299911429945545,-0.2443611623663088,0.0
129,0.0,-9.217923606121603,7.532076712156388,-17.365,6.146,-2.7299911429945545,-0.24284295099091846,0.0
130,0.0,-9.243849375357541,7.52600304416063,-17.365,6.146,-2.7299911429945545,-0.24348772654406453,0.0
131,0.0,-9.251779248438652,7.541333373084066,-17.365,6.146,-2.7299911429945545,-0.24069679490272156,0.0
132,0.0,-9.257121861280938,7.55121400730503,-17.365,6.146,-2.7299911429945545,-0.23970945351905626,0.0
133,0.0,-9.255489962036604,7.56943425323103,-17.365,6.146,-2.7299911429945545,-0.23729210192287237,0.0
134,0.0,-9.26085812364869,7.58435265243109,-17.365,6.146,-2.7299911429945545,-0.23556571800750692,0.0
